,B47,B45,B46,B22,B24,B21,B31,B23,B67,B83,B42,B32,B48,B63,B43,B610,B612,B44,B52,B13,B68,B61,B85,B82,B611,FRACASO,CODIGO_EMPRESA
1562,0.743965467,0.256034533,0.34414841,0.075727898,0.101789534,0.057443018,0.743965467,0.295772204,5.148967022,0.05639209,0.721730342,0.0,0.62543678,0.138334741,0.904098881,5.425439033,0.275360208,0.160133414,0.970112692,-0.029286328,1.318313366,0.00201361,0.74466731,0.075799338,0.960950281,0,351067569
1563,0.343503994,0.656496006,1.911174302,0.056923579,0.165714461,0.078190571,0.343503994,0.086708188,1.108934064,1.84299e-05,0.836541186,0.0,0.992662493,0.217911292,0.995182956,3.699305723,0.471753084,0.651678962,2.435317202,0.275035392,0.728010784,0.351439144,0.000323765,5.36526e-05,2.422428659,0,351067987
1564,0.571811512,0.428188488,0.74882803,0.00423147,0.007400113,0.00227985,0.571811512,0.009882259,4.334608927,0.032644743,0.495518127,0.0,0.181157682,0.08289901,0.649381146,1.151339142,0.332411736,0.077569634,0.86657599,-0.023540096,1.856029642,0.005467413,7.714753204,0.057090042,0.137529333,0,351068110
1565,0.826910945,0.173089055,0.209320067,0.044711562,0.054070589,0.065693605,0.389760478,0.258315361,3.93212336,0.019092069,0.77305936,0.437150468,3.150236832,0.237982434,0.935031993,6.436127819,0.279911891,0.545271515,1.983421623,-0.058631058,0.680607515,0.011447669,0.427005185,0.048984106,3.753280309,0,351068150
1566,0.216197964,0.783802036,3.625390469,0.107469434,0.497088097,0.068994166,0.205178635,0.137112982,1.987312692,0.004062872,0.610764456,0.011019328,0.942667073,0.213961075,0.944043007,2.108811876,0.400885352,0.738864372,2.976744899,0.126425074,1.557659735,0.133822749,0.037804909,0.019801634,1.65048197,0,351068233
1567,0.636005278,0.363994722,0.572313995,0.01621926,0.02550177,0.019933018,0.636005278,0.044559054,2.23543944,0.083997174,0.435695733,0.0,0.204573924,0.337688796,0.710469107,7.237767192,0.272087839,0.074463829,0.685050499,0.002157085,0.813688157,0.047217667,5.178853546,0.132069933,0.758585911,0,351068481
1568,0.865923381,0.134076619,0.154836585,0.040867225,0.047194966,0.029433437,0.865923381,0.304805008,10.35573943,0.035030969,0.217656143,0.0,-0.210285661,0.446589544,0.837728991,1.795951293,0.3908619,-0.02819439,0.251357277,-0.066812975,1.388462529,0.009279015,0.857189816,0.040455045,-0.060444073,0,351068535
1569,0.589821587,0.410178413,0.695427943,0.287943262,0.488187053,0.087046498,0.589821587,0.701995164,8.064599684,0.003932569,0.847390293,0.0,0.847289576,0.027198681,0.93736148,0.836198098,0.476057314,0.347539894,1.436689181,-0.032007727,3.307924701,0.002744909,0.013657443,0.006667387,0.310032153,0,351068622
1570,0.242148177,0.757851823,3.129702781,0.078335213,0.323501148,0.076441575,0.135865226,0.103364815,1.352206765,0.000686763,0.553623342,0.106282951,0.593017261,0.030895735,0.585284438,1.774437686,0.446454426,0.449419212,4.074797943,0.156887467,1.024772362,0.185067463,0.008766972,0.005054734,1.362527919,0,351068709
1571,0.24427324,0.75572676,3.0937763,0.044363083,0.181612537,0.00930708,0.241931917,0.058702543,6.307299859,0.0054158,0.695730543,0.002341322,0.959213919,0.056876027,0.966835545,2.224316562,0.095793953,0.724903627,2.875728636,-0.014079136,4.766595288,0.007001473,0.122078977,0.022385636,1.667724312,0,351068783
1572,0.788951499,0.211048501,0.267505039,0.024121459,0.03057407,0.022225535,0.627185349,0.114293437,5.142437962,0.003565342,0.141002146,0.16176615,1.388393925,0.717957167,0.920203806,3.398839926,0.285918251,0.293018457,0.224817347,0.180599017,1.085303825,0.066101459,0.147807895,0.00568467,1.082285059,0,351069054
1573,0.880808869,0.119191131,0.135320085,-0.246277699,-0.279604018,-0.061709965,0.404139937,-2.066241817,33.48311441,0.073288568,0.293105186,0.476668932,-0.931568908,0.0,0.293105186,0.15769991,0.30977465,-0.111034752,0.725256671,0.584037803,3.990890278,0.025245515,-0.297585078,0.181344534,-0.059740227,0,351069178
1574,0.734565115,0.265434885,0.361349702,0.043614027,0.059373943,0.035023544,0.734565115,0.164311586,4.691460839,0.029658895,0.90674902,0.0,0.932014767,0.060392431,0.981954347,2.966421497,0.304916667,0.247389233,1.234402508,0.534521174,1.24527737,0.170918461,0.680031107,0.040376128,0.747347105,0,351069196
1575,0.69143442,0.30856558,0.446268757,0.057397464,0.08301216,0.029112591,0.69143442,0.186013827,6.389463086,0.035958375,0.813862053,0.0,0.817306237,0.065818128,0.943626993,3.411976301,0.212289159,0.252192573,1.17706326,-0.018753564,1.971568381,0.027854766,0.626480204,0.052005475,0.911880529,0,351069446
1576,0.870836909,0.129163091,0.148320644,-0.082477968,-0.094711153,-0.044037981,0.870836909,-0.638556781,14.50013764,0.043206503,0.762759248,0.0,-0.660933083,0.012125427,0.785468749,2.55274503,0.124075586,-0.08536816,0.875892191,0.1308325,1.8728826,0.015290683,-0.523855093,0.04961492,-0.277443433,0,351069663
1577,0.676633437,0.323366563,0.47790509,0.009550983,0.014115446,0.007752854,0.390252483,0.029536086,3.809704844,0.025481051,0.603850024,0.286380953,1.582769252,0.242072871,0.902067137,1.828448029,0.484193488,0.511814654,1.547331662,0.059387086,1.231931162,0.030072897,2.667898383,0.065293757,1.03742444,0,351069687
1578,0.892162606,0.107837394,0.120871905,0.01028315,0.011526093,0.003416766,0.892162606,0.09535792,27.90882735,0.074535092,0.485935292,0.0,1.0,0.170807453,1.0,2.737165196,0.202181003,0.107837394,0.544671216,0.269629477,3.009615202,0.016716089,7.248274618,0.083544291,0.295168761,0,351069793
1579,0.690304932,0.309695068,0.448635167,0.024360485,0.035289455,0.027961808,0.690304932,0.078659582,2.81310786,0.146877172,0.648639319,0.0,0.981948395,0.396886999,0.994409507,4.3494562,0.358175053,0.304104575,0.939641728,0.08400041,0.871205631,0.042869293,6.029320581,0.212771437,1.330125588,1,351069798
1580,0.602362431,0.397637569,0.660130097,0.035313573,0.058625126,0.022747053,0.602362431,0.088808443,3.904173497,0.010129443,0.108781981,0.0,0.139083324,0.35356153,0.657667186,1.935895738,0.271967134,0.055304755,0.180592241,0.049222596,1.55244606,0.020647886,0.286842755,0.016816193,0.162793951,0,351069983
1581,0.357240113,0.642759887,1.799237718,0.131264287,0.367439943,0.065874511,0.357240113,0.204219787,3.100133619,3.20759e-05,0.737810514,0.0,0.982747699,0.126013834,0.988910913,1.21022923,0.503502118,0.631670799,2.06530702,0.16541433,1.992641533,0.092131609,0.000244361,8.9788e-05,0.773038759,0,351070063
1582,0.727516307,0.272483693,0.374539636,0.035372012,0.048620233,0.020056506,0.727516307,0.129813318,6.472379478,0.04655636,0.448319272,0.0,-0.973742359,0.007863451,0.462187393,0.748579157,0.45595637,-0.265328914,0.616232608,-0.146830965,1.763617861,0.003780271,1.316192001,0.063993562,-0.429738451,0,351070255
1583,1.344700321,-0.344700321,-0.256339882,-0.022486422,-0.016722255,-0.264660054,0.376038915,0.065234701,-0.246484876,0.003295146,0.31082377,0.968661406,-1.773959514,7.964599248,0.987523329,13.89522944,0.534982708,0.611484414,0.826573415,0.135593379,0.084963416,0.290863832,-0.146539345,0.008762778,8.604066333,0,351070554
1584,0.629816239,0.370183761,0.587764714,0.034568161,0.054886107,0.0213016,0.591008918,0.093381086,4.383759303,0.02631173,0.63195732,0.038807321,0.294978501,0.042055704,0.700205169,1.886297759,0.283526283,0.109196251,1.06928559,0.00584344,1.622796507,0.008384389,0.761155035,0.044520022,0.294166128,0,351070729
1585,0.464473268,0.535526732,1.152976433,0.124271588,0.267553799,0.068192477,0.464473268,0.232054873,3.402939475,0.038536775,0.477366842,0.0,0.535873455,0.150398508,0.751447828,0.983799455,0.546327596,0.28697456,1.027759561,-0.219582262,1.822365056,0.106932513,0.31010125,0.082968768,0.375708606,0,351070806
1586,0.607197919,0.392802081,0.646909466,0.035001718,0.05764466,0.025984109,0.362479479,0.089107771,3.429317976,0.02588153,0.299807741,0.24471844,0.747269418,0.264431542,0.656008462,1.306414071,0.469922299,0.293528983,0.827102661,-0.043374185,1.347043239,0.031785648,0.739435981,0.071401365,0.584550987,0,351070881
1587,0.483384969,0.516615031,1.068744508,0.139361846,0.288304053,0.093035198,0.483384969,0.269759565,2.899543085,0.002513639,0.728578697,0.0,0.781455653,0.105823471,0.887096705,0.909786671,0.761292202,0.403711736,1.507243178,-0.209218657,1.49794754,0.028407513,0.018036779,0.005200077,0.414037787,0,351070902
1588,0.49084169,0.50915831,1.037316757,0.086900266,0.177043369,0.0511618,0.49084169,0.170674355,3.335972479,0.007672926,0.51133764,0.0,0.815596573,0.232418584,0.906109463,1.801374407,0.285356499,0.415267773,1.041756743,-0.024873014,1.69853811,0.010857516,0.088295775,0.015632181,0.825565529,0,351070935
1589,0.858586704,0.141413296,0.164704736,0.065188483,0.075925335,0.042864232,0.858586704,0.46097846,10.75438524,0.019631851,0.457169351,0.0,0.810322358,0.339297261,0.973177059,3.463641041,0.289384751,0.114590356,0.532467308,0.118828455,1.520813066,0.011178491,0.301155196,0.022865309,0.407839309,0,351071070
1590,0.534894284,0.465105716,0.869528298,0.029417098,0.054996098,0.029866101,0.254992061,0.063248198,2.117725325,0.065429133,0.186646749,0.279902223,1.117277024,0.596972028,0.774643991,6.19951444,0.253807768,0.51965193,0.731970825,0.086655988,0.984966154,0.074637041,2.224187156,0.256592822,4.158800278,0,351071492
1591,0.414305449,0.585694551,1.413678126,0.059617784,0.143898142,0.043603972,0.22202837,0.101789891,2.33441787,0.016580337,0.762677521,0.19227708,1.031274352,0.046342912,0.826040138,3.188139412,0.274391923,0.604011769,3.435045363,0.130513537,1.367255826,0.197764289,0.278110578,0.074676658,2.331210841,0,351071611
1592,0.866298313,0.133701687,0.154336774,0.04619241,0.053321597,0.011948842,0.866298313,0.345488607,28.91398214,0.038886953,0.469660265,0.0,-0.076512554,0.099954311,0.856068455,2.402836581,0.119416934,-0.010229858,0.542146115,0.13310198,3.865848192,0.005183402,0.84184725,0.04488864,-0.028713447,0,351071627
1593,0.486101065,0.513898935,1.057185371,0.016277061,0.033484932,0.010217489,0.486101065,0.031673662,3.09994567,0.06694021,0.382919944,0.0,0.86358625,0.343350279,0.929897119,1.511462253,0.744157921,0.443796054,0.787737307,-0.029189079,1.593058778,0.013028862,4.112548902,0.13770842,0.721349674,0,351071629
1594,0.757160925,0.242839075,0.320723201,-0.095911169,-0.126672106,-0.08779662,0.757160925,-0.394957725,4.498552728,0.009781373,0.159275315,0.0,-0.4526326,0.446684214,0.647244043,1.133445252,0.456390466,-0.109916882,0.210358604,0.07375094,1.092424384,0.080710033,-0.10198367,0.012918486,-0.192484997,0,351071733
1595,0.49734012,0.50265988,1.01069642,0.108164082,0.217485132,0.033005076,0.419635272,0.215183439,6.519707417,0.047897413,0.675303543,0.077704848,1.033721601,0.080539021,0.939245648,0.960159495,0.357085463,0.519610375,1.609263062,0.427549016,3.277195345,0.079319509,0.442821797,0.114140579,0.531180354,0,351071988
1596,0.565720187,0.434279813,0.767658328,0.074624175,0.131910045,0.054003471,0.452374854,0.171834318,3.181912491,0.014847526,0.388102529,0.113345333,0.956675184,0.347172552,0.867839574,1.5303979,0.491558934,0.41546472,0.85792242,0.06066091,1.381840362,0.039369182,0.198964027,0.03282129,0.73265423,0,351072228
1597,0.774617048,0.225382952,0.290960485,0.012876627,0.016623217,0.003608892,0.774617048,0.057132215,15.83095912,0.013804652,0.406579219,0.0,0.20583705,0.116150982,0.82100921,1.224537037,0.232952518,0.046392162,0.524877706,0.037893508,3.568028299,0.008967221,1.072070485,0.01782126,0.069194011,0,351072350
1598,0.73924649,0.26075351,0.352728776,0.068351288,0.092460754,0.040424017,0.371044336,0.262129887,6.484508677,0.022874848,0.162229715,0.368202155,2.368813684,0.488799715,0.988720818,2.046821118,0.370033965,0.617676482,0.43722461,-0.02705727,1.690858397,0.002911691,0.334665944,0.061649906,1.278695912,0,351072401
1599,0.556204531,0.443795469,0.797899773,0.039474025,0.070970341,0.024728892,0.556204531,0.088946436,3.596862936,0.020160743,0.320223084,0.0,0.994175104,0.424233512,0.997414938,0.833449235,0.735022348,0.441210407,0.575729009,0.045421137,1.596271474,0.035627632,0.51073442,0.036246996,0.368679536,0,351072413
1600,0.354691492,0.645308508,1.819351528,0.016522876,0.046583795,0.031774838,0.354691492,0.025604615,0.805814177,0.019637086,0.70879747,0.0,0.817088785,0.333016893,0.881965837,8.94641667,0.266538749,0.527274345,1.998349232,-0.066100579,0.519998744,0.013959147,1.188478728,0.055363849,5.348524615,0,351072707
1601,0.857373024,0.142626976,0.166353469,0.007691248,0.008970713,0.004663915,0.775016913,0.053925616,11.56230565,0.00860207,0.270611892,0.08235611,0.603125384,0.358030535,0.861038863,1.307652058,0.400841465,0.08602195,0.349169015,0.459900564,1.649096695,0.052158514,1.118423196,0.011099203,0.13064077,0,351072964
1602,0.730736822,0.269263178,0.368481743,0.061529771,0.084202368,0.05258122,0.360051135,0.228511643,4.345879428,0.040441744,0.37601631,0.370685687,1.133759515,0.247238205,0.665330825,1.386992178,0.526338698,0.30527969,1.044341411,0.156876194,1.170185306,0.105008314,0.65727116,0.112322224,0.63640602,0,351073097
1603,0.620908203,0.379091797,0.610544031,0.028212928,0.045438163,0.030578388,0.321891987,0.074422417,2.433824116,0.055187545,0.260471133,0.299016216,0.753199373,0.376042141,0.607423691,3.506229812,0.234404688,0.285531704,0.809187998,0.033014631,0.922642758,0.020563154,1.956108383,0.171447402,1.648173732,0,351073105
1605,0.50261617,0.49738383,0.989589789,0.131699745,0.262028468,0.064400896,0.3696123,0.264784935,4.111510127,0.0,0.696612443,0.13300387,1.07898603,0.102528215,0.906282504,3.074598634,0.269856478,0.536670204,1.884711203,0.121114815,2.044998654,0.030903073,0.0,0.0,1.820674535,0,351073260
1606,0.450006773,0.549993227,1.222188775,-0.01210606,-0.02690195,-0.010645706,0.391239742,-0.022011289,2.067621411,0.008567283,0.27463336,0.058767031,0.881504381,0.528877574,0.876061181,2.4153035,0.293172475,0.484821439,0.701956705,0.005120196,1.137177772,0.081621988,-0.707685512,0.021897784,1.33665427,0,351073555
1608,0.580577282,0.419422718,0.722423579,0.053193029,0.091620927,0.018049085,0.55530452,0.126824387,7.026637928,0.00829865,0.839205707,0.025272762,0.808060268,0.018668202,0.894223354,4.925943326,0.093306983,0.338918834,1.511253154,-0.301137365,2.947131577,0.023238614,0.156010106,0.014944323,1.866977597,0,351074222
1609,0.764994614,0.235005386,0.307198745,0.032400743,0.04235421,0.004653225,0.764994614,0.13787234,29.62941785,0.016223288,0.427766747,0.0,0.924745863,0.079641294,0.982314872,1.562647827,0.099800281,0.217320258,0.559176155,0.039234634,6.963072765,0.031247398,0.500707305,0.021207062,0.345708936,0,351074766
1610,0.08944447,0.91055553,10.180121,0.018683921,0.2088885,0.041218894,0.08944447,0.020519255,0.497811886,0.000525018,0.295937346,0.0,0.480461859,0.509600231,0.526931673,9.318721112,0.182592948,0.437487202,3.308615332,0.014385713,0.453285365,0.074466568,0.028099988,0.005869764,7.736906777,0,351074806
1611,0.607242158,0.392757842,0.646789485,0.014955473,0.024628516,0.018782275,0.385639587,0.038078101,2.027342377,0.070057023,0.23426032,0.22160257,0.941331048,0.654431896,0.755354739,3.016887246,0.415780144,0.369715152,0.607459212,-0.105410844,0.796254618,0.024387602,4.684373632,0.1816645,1.476642521,0,351074916
1612,0.784620887,0.215379113,0.274500866,0.062968943,0.080253972,0.055316514,0.784620887,0.292363274,5.28528014,0.000802268,0.585119805,0.0,0.168148585,0.207070817,0.82083658,2.600725664,0.294200091,0.036215693,0.745735698,0.034008276,1.138338947,0.064146113,0.012740693,0.001022491,0.11474523,0,351075191
1613,0.293831858,0.706168142,2.403306931,-0.013346945,-0.045423749,-0.017942636,0.293831858,-0.018900519,1.053385857,0.009181889,0.485035739,0.0,0.270762541,0.0,0.485035739,0.871593825,0.806457939,0.191203881,1.650725492,-0.004889355,0.743867533,0.15778294,-0.687939427,0.031248788,0.343587303,0,351075344
1614,0.458551314,0.541448686,1.180781016,0.154390291,0.336691415,0.074919187,0.439744413,0.285142978,3.806007383,6.80386e-05,0.656595595,0.018806901,1.00337566,0.158400597,0.983020845,1.754316482,0.405154943,0.543276433,1.493130046,0.066099342,2.060757697,0.04327912,0.000440692,0.000154723,0.969540783,0,351075464
1615,0.733066711,0.266933289,0.364132329,0.036531466,0.049833754,0.009061472,0.733066711,0.136856166,15.10308323,0.000156993,0.106874962,0.0,0.342952839,0.178031623,0.824612241,0.938704049,0.227000137,0.091545529,0.14579159,0.305013108,4.031515674,0.026509871,0.004297473,0.000214159,0.104211598,0,351075523
1616,0.980196797,0.019803203,0.020203293,-0.166607822,-0.169973848,-0.293139991,0.362877402,-8.413175505,28.70019701,0.000341785,0.326079113,0.617319395,21.15736685,0.801930583,0.781861031,2.706854325,0.371368598,0.418983629,0.898593054,0.335591123,0.568355825,0.065985318,-0.002051433,0.000941874,1.450548886,1,351075588
1617,0.480473006,0.519526994,1.081282377,0.09117718,0.189765458,0.093467114,0.265261727,0.175500371,1.877669732,0.010559669,0.281435753,0.215211279,0.216278774,0.098604433,0.377624389,2.561617654,0.255991678,0.112362662,1.060973839,0.000629751,0.975500112,0.005303063,0.115814825,0.039808491,0.762212892,0,351075873
1618,0.70568399,0.29431601,0.417064883,0.035049836,0.049667891,0.022845315,0.618010693,0.119089124,5.212846709,0.044969907,0.730956629,0.087673297,0.907836669,0.100536105,0.885201559,4.07348799,0.18845374,0.267190866,1.182757253,1.153644167,1.534224246,0.384599837,1.283027608,0.072765581,1.229549105,0,351075996
1619,0.660037287,0.339962713,0.51506592,0.033914376,0.051382516,0.003436502,0.660037287,0.099759106,29.02926056,0.009668417,0.802875476,0.0,0.531689691,0.00384203,0.840791957,0.303322245,0.291457678,0.18075467,1.216409272,-1.255159374,9.868866166,0.053624309,0.285083134,0.014648289,0.065208654,0,351076048
1620,0.295296423,0.704703577,2.386427746,0.00088532,0.002998071,0.001197348,0.295296423,0.001256301,1.049236472,1.87531e-05,0.591851046,0.0,0.980117028,0.533049745,0.985988398,7.595289288,0.213373253,0.690691975,2.004260806,0.044138243,0.739400695,0.043267308,0.021182266,6.35059e-05,5.320554858,0,351076107
1621,0.510916964,0.489083036,0.957265213,0.19138518,0.374591556,0.113375921,0.510916964,0.391314288,3.451476167,0.042215482,0.520875652,0.0,0.969182551,0.274902838,0.984927708,1.855201977,0.445341188,0.474010745,1.019491793,-0.307368884,1.688058443,0.060994042,0.220578634,0.082626894,0.892842858,0,351076152
1622,0.775220214,0.224779786,0.289956044,0.031956588,0.041222594,0.018139537,0.775220214,0.142168424,7.837489087,0.027127694,0.52257504,0.0,0.947278222,0.264274144,0.98814921,2.396218438,0.287550602,0.212928996,0.674098831,0.032658653,1.761709123,0.012487656,0.84889208,0.034993533,0.516343465,0,351076358
1623,0.80042338,0.19957662,0.249338818,0.020887286,0.026095297,0.005987787,0.649894314,0.10465798,17.47857418,0.067300439,0.418485005,0.150529066,-0.58252397,0.033010537,0.533636149,0.799373265,0.23012075,-0.116258165,0.643927783,-0.000928059,3.488314754,0.009628506,3.222076756,0.103555974,-0.174151749,0,351076409
1624,0.132017772,0.867982228,6.574737719,0.135724697,1.028078983,0.087753632,0.132017772,0.15636806,1.781898432,0.0,0.864064969,0.0,0.952701502,0.061345745,0.958945745,3.851173603,0.29645211,0.826927972,6.545065511,0.168351078,1.546656171,0.418964905,0.0,0.0,3.320983691,0,351077013
1625,0.703855805,0.296144195,0.420745546,0.012303753,0.017480503,0.008244794,0.567471697,0.041546495,5.039118674,0.019663112,0.290013255,0.136384108,0.837051938,0.352036784,0.81535977,1.528472811,0.406120706,0.247888072,0.511062061,-0.060458433,1.492305743,0.031940106,1.598139314,0.034650383,0.464690794,0,351077415
1626,0.169499894,0.830500106,4.899708712,0.048739362,0.287548038,0.050067234,0.169499894,0.058686762,1.172159059,0.001055096,0.48718036,0.0,0.433676146,0.043645167,0.529667979,1.286206386,0.498413876,0.360168085,2.874222211,0.195693313,0.973478223,0.250369414,0.021647712,0.006224757,0.874605431,0,351077441
1627,0.681905194,0.318094806,0.466479518,0.0004102,0.00060155,0.000259536,0.681905194,0.001289554,4.968685339,0.013161836,0.25642989,0.0,0.644305937,0.398874085,0.886855566,5.162084334,0.130818034,0.204950372,0.376049181,0.002391536,1.580512999,0.011174212,32.08636364,0.019301564,1.192946343,0,351077446
1628,0.689197546,0.310802454,0.450962798,0.050659051,0.073504399,0.02252844,0.504187206,0.162994374,7.235049307,0.000146974,0.707379558,0.18501034,1.561078916,0.125405093,0.989374364,0.948609432,0.608353489,0.485187158,1.403009736,-0.074855867,2.248671079,0.041074378,0.002901236,0.000291507,0.465196119,0,351077806
1629,0.102729482,0.897270518,8.734303925,0.193822766,1.886729714,0.058851251,0.102729482,0.216013746,3.670503905,0.000284425,0.983394006,0.0,0.981492767,0.0,0.983394006,1.12929923,0.367182961,0.880664524,9.572656131,0.105438117,3.29343494,0.03840858,0.001467447,0.002768676,1.011327873,0,351077964
1630,0.782218903,0.217781097,0.278414515,0.010540346,0.013474931,0.008724172,0.775211693,0.04839881,5.547667967,0.040431104,0.502456027,0.00700721,-0.036006656,0.219267582,0.767370124,3.257062069,0.232334991,-0.007841569,0.648153313,0.062549125,1.208177214,0.098757679,3.835842158,0.05215492,-0.033283126,0,351078030
1631,0.565089883,0.434910117,0.769629983,0.010622826,0.018798472,0.003301313,0.370323868,0.024425337,7.398673849,0.033952327,0.29754625,0.194766015,1.280279249,0.195659212,0.927130266,3.869955382,0.097015153,0.556806398,0.803475755,0.099661046,3.217758109,0.026827928,3.196167046,0.091682794,2.32417816,0,351078096
1632,0.677253931,0.322746069,0.476551046,0.014101888,0.020822157,0.006931031,0.249233203,0.043693446,6.304032877,0.026972385,0.087062155,0.428020728,1.02852051,0.242859311,0.581184155,1.920200043,0.171143774,0.331950952,0.349320051,0.035560604,2.03460183,0.007085438,1.912678975,0.108221474,1.096747436,0,351078232
1633,0.549286719,0.450713281,0.820542833,0.018868002,0.034350007,0.009326129,0.549286719,0.041862539,4.488736954,0.015238887,0.501563646,0.0,0.724330641,0.184954942,0.875752159,3.903091667,0.12672272,0.32646544,0.913118102,0.017398885,2.023133359,0.006950367,0.807657695,0.027743047,1.455005876,0,351078713
1634,0.770974747,0.229025253,0.297059344,0.022832666,0.029615323,0.025519214,0.658047641,0.099694973,3.906663134,0.009256942,0.389954469,0.112927107,1.180006549,0.601687404,0.928298939,2.978786519,0.379497414,0.270251298,0.592593067,0.010471744,0.894724512,0.004240174,0.405425355,0.014067282,0.867200091,0,351078858
1635,0.157409472,0.842590528,5.352857852,0.036053274,0.229041326,0.049342251,0.157409472,0.042788606,0.867179861,0.009428059,0.345378896,0.0,0.968247359,0.859293735,0.973245526,4.221450241,0.417984505,0.815836054,2.194143029,-0.055572694,0.730677537,0.054674785,0.261503557,0.059895122,3.538687016,0,351078950
1636,0.735246688,0.264753312,0.360087732,0.013822754,0.018800157,0.005591208,0.735246688,0.052209936,9.337863686,0.013187671,0.435839601,0.0,-0.338761559,0.084829815,0.645558443,1.019013634,0.266141998,-0.089688245,0.592780095,0.017542586,2.47223034,0.002672159,0.954055281,0.01793639,-0.141572843,0,351078970
1637,0.824141303,0.175858697,0.213384156,0.086157738,0.104542434,0.0823037,0.824141303,0.489925941,5.952660003,0.051665584,0.098517199,0.0,0.578286373,0.790312791,0.925837991,1.946431302,0.650548268,0.101696688,0.119539209,0.032322012,1.04682703,0.008396266,0.599662731,0.062690201,0.213801571,0,351079044
1638,0.58547152,0.41452848,0.708025011,0.022904827,0.039122018,0.027454479,0.367728042,0.055255135,2.012609153,0.047937374,0.36863313,0.217743479,0.56820766,0.281239029,0.603266299,3.417443898,0.32395694,0.235538257,1.002461297,-0.076078291,0.834283813,0.00395604,2.092893934,0.130360942,1.334300924,0,351079165
1639,0.320913063,0.679086937,2.116108735,0.121209128,0.377700822,0.057905717,0.320913063,0.178488381,3.082396531,0.0,0.434505581,0.0,0.210630237,0.014066267,0.463949306,1.097753045,0.273231063,0.143036242,1.353966637,0.011260881,2.093215218,0.056852898,0.0,0.0,0.338438852,0,351079270
1640,0.69270364,0.30729636,0.443618803,0.018342035,0.026478906,0.015270338,0.69270364,0.059688422,3.908782089,0.099403227,0.428006391,0.0,0.224813463,0.277883991,0.761787999,12.50604914,0.156193217,0.069084359,0.617878073,-0.107476904,1.201154506,0.029224404,5.419422005,0.143500368,1.134137563,0,351079732
1641,0.832895449,0.167104551,0.200630885,-0.015311526,-0.018383492,-0.038857312,0.093852153,-0.091628423,2.358074115,0.03562429,0.063983386,0.739043296,2.264466984,1.036103977,0.472254892,2.227455708,0.598150226,0.378402739,0.681746605,-0.065430757,0.394044917,0.015106953,-2.326632147,0.379578823,1.784789011,0,351079778
1642,0.395474378,0.604525622,1.528608818,0.034571611,0.08741808,0.028875893,0.168909166,0.057187999,1.980475533,0.033051666,0.434884461,0.226565212,0.944914095,0.254959235,0.740133947,1.849898846,0.403917789,0.571224781,2.574664665,-0.034938819,1.197248203,0.007613949,0.956034881,0.195677159,1.427725438,0,351079931
1643,0.453251411,0.546748589,1.206281052,0.145947144,0.322000418,0.073934456,0.31681927,0.26693648,3.610447614,0.008240617,0.691861763,0.136432141,1.021329148,0.092891142,0.87522954,1.929804383,0.355507071,0.55841027,2.183774247,0.228194642,1.974007139,0.100445812,0.056463024,0.026010467,1.231245677,0,351080081
1644,0.543637612,0.456362388,0.839460658,0.019868632,0.036547567,0.022220881,0.415756133,0.043536962,1.9592816,0.037683676,0.476283998,0.127881479,0.780521882,0.330677704,0.771956963,1.531465247,0.691575329,0.35620083,1.145585018,0.033429092,0.894142429,0.025382475,1.896641709,0.090638895,0.706657518,0,351080088
1645,0.587145349,0.412854651,0.70315579,0.167687928,0.285598665,0.069855942,0.236286815,0.406166982,5.814351235,0.019688924,0.633311273,0.350858534,1.531303237,0.097972495,0.868492479,2.270909254,0.283871912,0.632205664,2.680264973,0.573943179,2.400481952,0.121275468,0.117414083,0.083326377,1.65307326,0,351080121
1646,0.687869573,0.312130427,0.453763967,0.057134818,0.08306054,0.061520576,0.549321398,0.183047896,2.975393063,0.04945746,0.419760153,0.138548175,1.108100277,0.511928046,0.89519321,2.62944549,0.547600736,0.345871812,0.764143095,0.046544302,0.928710706,0.03852621,0.86562733,0.09003374,1.015927139,0,351080230
1647,0.702677866,0.297322134,0.423127223,0.026249801,0.037356807,0.007175394,0.667845702,0.088287411,12.30419051,0.001051681,0.86422253,0.034832163,0.857714835,0.01602948,0.922863308,1.141352546,0.376425088,0.255017605,1.294045207,0.134818542,3.658308181,0.017319556,0.040064348,0.001574737,0.315393396,0,351080300
1649,0.762706763,0.237293237,0.31111988,0.039169221,0.051355545,0.010331438,0.762706763,0.165066741,15.97713191,0.005321224,0.274910802,0.0,0.300504499,0.147471516,0.834014449,1.753170416,0.144748995,0.071307685,0.360441017,0.096270268,3.791265347,0.016880167,0.135852168,0.006976762,0.149894914,0,351080327
1650,0.457696974,0.542303026,1.184851674,0.086863584,0.189784047,0.061858642,0.323838302,0.160175363,2.589377293,0.026745259,0.588423468,0.133858673,0.551263134,0.024473604,0.622789967,1.83556836,0.349529967,0.298951666,1.817028638,0.000225579,1.404227141,0.015321254,0.307899553,0.082588312,0.8811096,0,351080377
1651,0.286292345,0.713707655,2.49293307,0.010423472,0.036408489,0.006933067,0.286292345,0.01460468,2.106525117,0.000729268,0.386180493,0.0,0.972389343,0.395168643,0.980294062,3.985624564,0.187255874,0.694001717,1.348902615,-0.001802571,1.503443101,0.025294318,0.069964024,0.002547284,2.82163322,0,351080479
