CODIGO_EMPRESA,FRACASO,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B41,B42,B43,B44,B45,B46,B47,B48,B51,B52,B53,B54,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,B612,B613,B81,B82,B83,B84,B85
351043758,0,0.00467043,0.004892055,0.016621098,0.006932478,0.033598754,0.035193107,0.119571029,0.049871766,0.379846809,0.325825151,0.006499173,0.528939042,0.777651668,0.397804859,0.294328039,0.417089038,0.705671961,1.351569695,0.017109984,1.392506212,2.047277083,0.009209907,0.006204741,0.476987585,0.237445205,1.980290054,1.346943325,0.379783115,3.558793532,1.047452723,0.022928888,2.743531906,1.403443684,0.327210892,0.056602872,0.034218686,0.063570804,0.024147167,0.023053229,0.686133433
351043905,0,-0.044039307,-0.232044545,-0.494345713,-0.43732259,0.00314177,0.016554086,0.035266684,0.031198647,0.530602696,0,0.312410703,0.323585932,0.779855775,0.24925308,0.469397304,0.884649302,0.530602696,0.531006628,0.588784613,0.609846,1.469754643,0.588784613,0.059291853,0.002091249,0.086594614,16.28325604,6.756419254,0.047305283,11.2251019,5.269032576,0.439642712,1.097458905,0.350763591,0.12729526,-0.007568463,0.075618442,0.075618442,0.040123349,0.007614937,2.423773105
351044139,0,0.003574891,0.022678398,0.086783867,0.030701266,0.00140124,0.008889189,0.034016431,0.01203389,0.540404063,0.1982755,0.02884441,0.545163368,0.689745024,0.149340961,0.261320437,0.353766978,0.738679563,0.57148596,0.053375635,1.008806938,1.276350552,0.03904861,0.004546866,0.081389531,0.022791015,11.63651299,9.197312629,0.023541244,24.27594524,6.343800618,0.063704133,1.523331873,0.329826005,0.079175179,0.007800442,0.059993469,0.082005211,0.044315949,0.00698571,4.98537615
351044613,0,-0.022681352,-0.057885525,-0.129147445,-0.104905505,0.041502602,0.10591961,0.236315503,0.191957317,0.473929351,0.077857948,0.094523996,0.885237634,0.886306216,0.412376864,0.448212701,0.812292528,0.551787299,0.920047254,0.19944744,1.867868346,1.870123075,0.171305131,0.037037446,0.273629713,0.000418704,2.882976996,2.879501112,0.161582099,5.693992452,2.552119734,0.118875098,1.114634832,0.518612652,0.389519122,0.077953064,0.031836389,0.037066527,0.017566915,0.006883264,0.165851397
351044751,0,0.034138623,0.033389618,0.041381235,0.172894143,0.20227581,0.197837863,0.245189236,1.024420444,0.193121744,0,0.040266799,0.740850801,0.982799342,0.789677597,0.806878256,4.178080819,0.193121744,0.978682462,0.208504737,3.836185324,5.08901442,0.208504737,0.041170073,0.418148276,0.247375989,1.320184737,0.995177631,0.807391839,1.212153027,0.97805992,0.152831809,3.730194756,2.997205134,0.511300428,0.241918853,0.001045132,0.001045132,0.000201838,0.000206365,0.001020218
351044798,0,-0.011034612,-0.026025329,-0.051790405,-0.052313542,0.066736643,0.157399563,0.313225125,0.316389025,0.497487429,0,0.009563916,0.580014614,0.926330247,0.428842818,0.502512571,1.010101042,0.497487429,0.853397194,0.019224437,1.165887981,1.862017395,0.019224437,0.004055053,0.241868302,0.146836132,4.066307567,2.546087449,0.181827254,4.69345038,2.358517816,0.020342332,1.970293143,0.912143446,0.146799994,-0.052540641,3.30074E-05,3.30074E-05,1.64208E-05,6.96232E-06,0.000104325
351044908,0,-0.026119364,-0.035290635,-0.079755011,-0.063300224,-0.144571611,-0.195334919,-0.441446825,-0.35036899,0.557512008,0,0.010389075,0.476112353,0.90470561,0.347193602,0.442487992,0.79368334,0.557512008,0.784639602,0.018634711,0.853994795,1.62275538,0.018634711,0.00768918,0.336969046,0.317211167,2.837836807,1.493446203,0.256965517,3.053482087,1.351129158,0.01863122,1.622451351,0.622638705,0.345225854,-0.067478198,0,0,0,0,0
351044984,0,-0.021837591,-0.040645351,-0.075897041,-0.087509619,-0.067049836,-0.12479692,-0.233033215,-0.268688313,0.233014525,0.231452718,0.072446987,0.708360567,0.788762655,0.55574813,0.535532757,1.15300436,0.464467243,1.037748154,0.310911892,3.039984592,3.38503642,0.155978679,0.038923706,0.341658282,0.043197755,2.627554723,2.359716376,0.298587665,3.475522515,1.861256154,0.137203541,1.493796139,1.052502175,0.235757078,-0.04793608,0.068288107,0.136118504,0.031717589,0.017040958,-0.254153617
351045011,0,0.000705323,0.001199198,0.001692493,0.004114445,0.057847734,0.098353458,0.138811543,0.33745036,0.291460522,0,0.142214776,0.957379641,0.980265991,0.688805469,0.708539478,2.430996393,0.291460522,0.972148328,0.487938382,3.284766096,3.363289078,0.487938382,0.08364528,0.479284096,0.013460873,1.775902406,1.734440269,0.405128973,2.399602085,1.700212808,0.604208724,4.164723822,2.926434836,0.226192792,0.08775507,0,0,0,0,0
351045109,0,-0.008613893,-0.009236756,-0.017835973,-0.019158319,0.00105967,0.001136294,0.002194158,0.002356832,0.430177434,0.05195026,0.000695189,0.161930849,0.303190218,-0.126987216,0.517872306,1.074139306,0.482127694,-0.245209512,0.001616052,0.376428043,0.704802703,0.001441919,0.00064831,0.143356714,0.131733816,6.622018584,3.536753596,-0.118424078,2.070605208,1.072309095,0.002476372,1.080011036,-0.452348347,0.261032064,-0.000766345,0.03152238,0.035329172,0.015197812,0.014172977,13.37489609
351045112,0,-0.020822197,-0.033170189,-0.053181539,-0.088152059,0.054691193,0.087124197,0.139685634,0.231538548,0.376283769,0,0.146910273,0.782235223,0.898975386,0.522691617,0.623716231,1.657568788,0.376283769,0.838027922,0.390424156,2.078843915,2.389088928,0.390424156,0.092221201,0.29860107,0.073282268,2.036498177,1.772040293,0.328113532,2.554079127,1.593020607,0.881834108,5.396131543,3.137474914,0.16529514,0.060716286,0,0,0,0,0
351045167,0,-0.000291883,-0.000491386,-0.000877655,-0.001116493,0.016706345,0.028125123,0.050233775,0.06390399,0.225447697,0.214667591,0.034014602,0.165745244,0.926597718,0.701150021,0.559884712,1.272131933,0.440115288,1.252311424,0.150875802,0.73518269,4.110034081,0.077285664,0.0202047,0.070893705,0.451946968,10.15715087,1.816861211,0.416483665,3.006868049,1.683499451,0.060272741,1.641900257,1.242414456,0.377617531,0.042396331,0.022126858,0.043195688,0.009738368,0.005784599,0.346251588
351045237,0,0.054364533,0.095482433,0.15618421,0.245674,0.061252919,0.107580761,0.1759739,0.276802706,0.388655018,0,0.357397522,0.650250433,0.981732996,0.593077978,0.611344982,1.572975914,0.388655018,0.970119974,0.919575217,1.673078701,2.525975352,0.919575217,0.203490303,0.159349619,0.188735184,2.701016074,1.789016849,0.337678943,2.872906334,1.756336871,0.770509275,2.116507058,1.278610103,0.318820104,0.054721657,0.06347882,0.06347882,0.024671362,0.014047056,0.229328755
351045435,0,-0.024433679,-0.056145202,-0.085977743,-0.161811146,0.066353813,0.152471849,0.233487193,0.439425701,0.346979817,0,0.041003556,0.635798715,0.63964315,0.292663333,0.653020183,1.882012012,0.346979817,0.448168894,0.11817274,1.832379533,1.843459241,0.11817274,0.017844227,0.242676803,0.001673049,3.614133084,3.592411128,0.127363366,3.518821055,2.297861169,0.102963729,1.606203234,0.734904754,0.287297848,0.113991899,0.011905234,0.011905234,0.004130876,0.001797705,0.027092712
351045824,0,-0.000934318,-0.003212164,-0.027827559,-0.003631333,0.004409504,0.015159776,0.131331867,0.017138038,0.664011575,0.22055737,0.008257181,0.218794479,0.950516624,0.286505049,0.115431055,0.13049413,0.884568945,2.482044798,0.012435296,0.329504014,1.431475986,0.009334694,0.002401755,0.061217834,0.212835068,15.71327289,3.616956584,0.083335351,29.78381655,3.437977362,0.023429091,2.69701502,0.812935199,0.10885455,0.006342873,0.002905885,0.0038711,0.002570455,0.000747665,0.169557607
351045985,0,-0.007263888,-0.011380101,-0.031130309,-0.017937333,0.073384956,0.11496986,0.314500481,0.181215675,0.468960081,0.165476536,0.0131269,0.307312686,0.51756514,0.048605059,0.365563383,0.576201583,0.634436617,0.13295932,0.027991509,0.655306707,1.103644341,0.020690641,0.008378866,0.183399594,0.134203583,5.097960585,3.026996686,0.03102448,4.285626065,1.566667962,0.069065112,2.723087258,0.255727842,0.222037574,0.100719223,0.03718521,0.050306326,0.023591659,0.015058493,0.205198637
351046371,0,-0.008918697,-0.016358452,-0.059218797,-0.022601961,-0.004639196,-0.008509098,-0.030803559,-0.011756754,0.723762509,0,0.017001967,0.553351001,0.993531209,0.2697687,0.276237491,0.381668693,0.723762509,0.976582502,0.023491086,0.764547755,1.372730968,0.023491086,0.009269544,0.284682771,0.239988102,3.314668487,1.846117272,0.147079031,6.639848626,1.834175126,0.042226129,2.467536598,0.669998219,0.20129339,-0.018228136,0.017410709,0.017410709,0.012601219,0.006870237,-1.480911266
351046387,0,-0.005184623,-0.008065392,-0.019093688,-0.013963905,0.023348824,0.036322295,0.085987954,0.062886104,0.310917617,0.266670952,0.004643499,0.242698018,0.404431169,0.093513552,0.42241143,0.731336201,0.57758857,0.221380259,0.014934822,0.780586254,1.300766334,0.008039458,0.00298495,0.153016462,0.103965866,6.409764035,3.846481544,0.060112706,3.682753158,1.555637029,0.012149243,1.058153005,0.244668694,0.275801594,0.030111369,0.002973439,0.005523728,0.001717424,0.001104001,0.047282929
351046430,0,-0.032790086,-0.042236587,-0.127144696,-0.063246704,2.47345E-05,3.18602E-05,9.59087E-05,4.77087E-05,0.667806927,0,0.002647752,0.406683938,1,0.332193073,0.332193073,0.497438795,0.667806927,1,0.003964846,0.608984306,1.497438795,0.003964846,0.002055564,0.313670737,0.460616877,3.16730027,1.288090148,0.257895826,3.877534641,1.288090148,0.007479832,2.824974775,0.938437051,0.28511415,0.010299951,0,0,0,0,0
351046468,0,0.008029672,0.034732831,0.090244595,0.056464614,0.012235151,0.052923887,0.137509515,0.086037526,0.615125633,0,0.057363652,0.519135063,0.684629773,0.06950414,0.384874367,0.625684163,0.615125633,0.180589164,0.093255181,0.843949651,1.11299178,0.093255181,0.013261553,0.106754119,0.038259714,8.332245143,6.318101812,0.016068239,11.23888984,4.325560611,0.113252925,1.35166296,0.137221862,0.14251343,0.025416646,0.034410745,0.034410745,0.021166931,0.004893454,0.39995043
351046588,0,-0.006342777,-0.018007995,-0.068326676,-0.024452676,0.015601624,0.044295106,0.168066318,0.060147391,0.649749794,0.086692898,0.072060893,0.666338163,0.989317781,0.339567987,0.263557308,0.35787891,0.736442692,1.288402852,0.110905604,1.025530395,1.522613459,0.097849967,0.025381291,0.207559408,0.113759895,4.260800956,2.869790005,0.119602651,10.7723603,2.839134281,0.234233507,3.21577159,1.103763732,0.146014823,0.037655898,0.024212131,0.027442636,0.017830847,0.006280382,0.402546658
351046913,0,-0.00442727,-0.006376765,-0.013131636,-0.01239659,0.034673618,0.049941725,0.102844704,0.097087951,0.51439673,0,0.000719034,0.542471336,0.711679564,0.197282833,0.48560327,0.944024798,0.51439673,0.406263396,0.00139782,1.054577729,1.38352272,0.00139782,0.000499212,0.376128629,0.117478151,2.655140938,2.023857259,0.136969832,2.966079394,1.440337851,0.003809407,3.770444258,1.045195006,0.202265538,0.071218383,0.025182946,0.025182946,0.012954025,0.008993741,0.259382813
351046952,0,0.015500322,0.013600102,0.279089656,0.014296788,0.003988733,0.003499745,0.071818769,0.003679025,0.386539377,0.564730396,0.018879061,0.605687192,0.969885185,0.583345807,0.048730226,0.051226505,0.951269774,11.97092343,0.048841236,1.566948226,2.509149756,0.019846169,0.021516862,0.653928247,0.415084098,1.448615283,0.904651124,0.664851462,18.00541041,0.877407722,0.056515385,2.903398357,1.746273977,0.43439286,0.053667114,0.043018213,0.105867417,0.040921925,0.046639578,11.69283111
351047009,0,0.00755318,0.013754078,0.016629283,0.079549288,0.038669581,0.070415964,0.085135982,0.407263909,0.172900084,0,0.047806693,0.464580805,0.785076368,0.612176284,0.827099916,4.7836872,0.172900084,0.740147922,0.276498956,2.686990054,4.540636139,0.276498956,0.026253489,0.210006276,0.176003116,3.919587846,2.319475341,0.336182294,2.20162672,1.820965276,0.047773485,0.784531031,0.611751049,0.606627859,0.057086841,0,0,0,0,0
351047410,0,0.013619076,0.010714797,0.02239731,0.020542038,0.062297947,0.049012857,0.102452355,0.093965753,0.275133057,0.246470352,0.034553925,0.366235114,0.48250524,0.207372183,0.478396591,0.917165383,0.521603409,0.433473372,0.12558987,1.331119995,1.753715985,0.066245589,0.043919875,0.390835788,0.14778551,2.148207895,1.630550505,0.263581066,1.644554286,0.786749163,0.52758701,7.367136959,3.166264626,0.16357108,0.080324385,0.009816777,0.018610865,0.005120464,0.006508382,0.104471857
351047469,0,-0.135982705,-0.041436226,-0.068188458,-0.105616324,-0.149134096,-0.045443677,-0.074783216,-0.115830869,0.39232786,0,0.043147044,0.901901746,0.90813051,0.51580265,0.60767214,1.548888574,0.39232786,0.848817341,0.109977008,2.298847055,2.314723481,0.109977008,0.141597156,2.818205181,0.020441152,0.3378604,0.335543053,1.692727501,0.501449489,0.304716884,0.320624725,6.748297597,3.832918005,0.003605647,-0.43802329,0.02009084,0.02009084,0.007882196,0.025867278,-0.173449791
351047758,0,-0.002027906,-0.003083021,-0.010141539,-0.004429625,0.015525701,0.02360369,0.077643876,0.033913318,0.696000616,0,0.003850397,0.357200296,0.527837775,-0.168162842,0.303999384,0.436780337,0.696000616,-0.553168364,0.005532175,0.513218362,0.758386936,0.005532175,0.00253266,0.232421493,0.112239504,4.256149506,2.880236953,-0.110611772,5.000989961,1.520297865,0.008202784,1.124491646,-0.358249673,0.375770558,0.067014457,0.043530133,0.043530133,0.030297,0.019928331,1.283570463
351048257,0,-0.027952186,-0.010512353,-0.025173738,-0.018049811,0.036787489,0.013835165,0.033130813,0.02375511,0.098706072,0.48370186,0.026896034,0.567785349,0.569361451,0.470655379,0.417592068,0.717009582,0.582407932,1.127069729,0.272486116,5.752283893,5.768251522,0.046180748,0.071516141,1.432144109,0.004190831,0.662368997,0.660535432,1.251465403,0.90059999,0.376083412,0.146403117,3.099203791,2.56191727,0.559087014,0.070599186,0.010482383,0.061850534,0.006105023,0.016233163,0.441268571
351048591,0,-0.00807905,-0.019138357,-0.09479307,-0.023979783,-0.034893805,-0.082659483,-0.409415832,-0.103569835,0.798103843,0,0.063604591,0.939455995,0.972772154,0.174668311,0.201896157,0.252969784,0.798103843,0.865139353,0.079694631,1.177109975,1.218854115,0.079694631,0.026849989,0.369154403,0.014064055,2.521551893,2.435192079,0.073734335,11.73319532,2.368887043,0.095952355,1.467500664,0.26350041,0.258702159,-0.021124103,6.58763E-06,6.58763E-06,5.25761E-06,2.21944E-06,-6.36056E-05
351048649,1,-0.036791915,-0.066248504,0.11940336,-0.042608212,-0.851629859,-1.533467451,2.763853616,-0.986260857,1.554829475,0,0.011406473,0.806310391,0.806310391,-0.748519084,-0.554829475,-0.356842653,1.554829475,1.349097547,0.007336157,0.518584452,0.518584452,0.007336157,0.006334724,0.44145959,0,2.233168152,2.233168152,-0.415699206,-3.245369555,1.800626686,0.010419269,0.736526061,-0.68373646,0.473523706,-0.134457922,0.027794128,0.027794128,0.04321513,0.02400005,-0.028181315
351048742,0,-0.110775823,-0.250166066,-0.298308126,-1.550132477,0.09321741,0.210513739,0.251025089,1.304430246,0.137131737,0.024251932,0.142207733,0.621398793,0.955828629,0.818696892,0.838616331,5.196413844,0.161383669,0.976247255,1.037015468,4.531400285,6.970148914,0.881177962,0.062970885,0.205228007,0.148088592,3.634235009,2.362671695,0.362526475,2.692899199,2.258309247,0.172641331,1.16038364,0.993904608,0.51466805,0.149918282,0,0,0,0,0
351048769,0,0.000803413,0.001194081,0.00339647,0.001841482,0.067133182,0.099777384,0.283809028,0.153874201,0.648434779,0,0.27242792,0.823701945,0.986908099,0.33847332,0.351565221,0.542175146,0.648434779,0.962761104,0.420131568,1.270292667,1.521985142,0.420131568,0.183297581,0.370913507,0.109809939,1.80436664,1.505976404,0.227734884,4.227552164,1.48626031,2.071969147,7.505996924,2.574281943,0.235802757,0.147337356,0.088179346,0.088179346,0.057178554,0.038471427,0.573061273
351048800,1,0.045099004,0.246250731,0.614832502,0.410771678,0.016538521,0.090304052,0.225468839,0.150636496,0.599483226,0,0.341784045,0.95835885,0.95835885,0.358875625,0.400516774,0.668103388,0.599483226,0.896031447,0.570131124,1.598641645,1.598641645,0.570131124,0.062595226,0.112921126,0,5.697474848,5.697474848,0.065725423,13.63295072,5.460225446,0.311087865,0.872287084,0.326644421,0.238111578,0.036897602,0,0,0,0,0
351049069,0,0.002089782,0.002309917,0.005527715,0.003968105,0.03574967,0.039515493,0.094562018,0.067881936,0.582120882,0,0.005801876,0.311211432,0.373899997,-0.208220885,0.417879118,0.717856257,0.582120882,-0.498280188,0.009966789,0.534616505,0.642306449,0.009966789,0.005248958,0.268129552,0.056714351,3.551729023,2.956241465,-0.188377454,2.645115845,1.105338675,0.035504859,2.288098921,-1.27421767,0.229874879,0.082037144,0.055661673,0.055661673,0.032401822,0.029313932,0.819977685
351049152,0,0.037253385,0.06978302,0.105078271,0.207752567,0.023612372,0.044230682,0.066601927,0.131680138,0.335894862,0,0.128180347,0.255428959,0.36295971,0.027064848,0.664105138,1.977122051,0.335894862,0.040753861,0.381608537,0.760443186,1.080575356,0.381608537,0.068428563,0.067931161,0.05740486,7.333543734,5.160901853,0.014448461,2.820636873,1.87319944,0.58545675,1.657798699,0.12361722,0.1509342,0.034053553,0,0,0,0,0
351049222,0,0.048069175,0.086880644,0.394387271,0.111427257,0.036808728,0.066528414,0.302000061,0.08532486,0.554851699,0.224855582,0.152622997,0.38926477,0.908037962,0.353186262,0.220292718,0.282532591,0.779707282,1.603258905,0.275069893,0.701565428,1.636541733,0.195743968,0.084442993,0.130928758,0.28702595,4.643134478,1.990454971,0.195410295,8.204577476,1.807408674,0.418846553,2.491947983,0.969256607,0.233912747,0.032304325,0.000804356,0.001130323,0.000627162,0.000346995,0.009426978
351049360,0,-0.00189206,-0.001774656,-0.003436781,-0.00366946,0.022612573,0.021209432,0.041073985,0.043854796,0.336455838,0.147172735,0.003335525,0.047637088,0.737379946,0.400924108,0.516371427,1.067702481,0.483628573,0.776425819,0.009913708,0.141584963,2.191609901,0.006896873,0.003556191,0.045997165,0.735373785,19.68946281,1.272001861,0.427447816,1.816422471,0.937948664,0.015484997,3.423247346,1.861268937,0.292080208,0.062426229,0.041555204,0.059732309,0.020097284,0.021426849,0.947563513
351049390,0,0.097768491,0.165069417,0.277823617,0.406727046,0.123541535,0.208583861,0.351061532,0.51394558,0.405848145,0,0.27024169,0.676445015,0.963948294,0.558100148,0.594151855,1.463975779,0.405848145,0.939322404,0.665868979,1.666744132,2.375145248,0.665868979,0.160060674,0.239364241,0.170284491,2.495946125,1.751515433,0.330555533,2.841647805,1.688370314,1.332312478,4.752339804,2.75147699,0.33304822,0.212910732,0.005130975,0.005130975,0.002082397,0.001233377,0.009983498
351049561,0,0.01888316,0.041806228,0.100239714,0.071716487,0.00777752,0.017218981,0.04128633,0.029538298,0.582937478,0,0.045404224,0.579025999,0.943516547,0.360579068,0.417062522,0.715449833,0.582937478,0.864568379,0.077888668,0.993290054,1.618555303,0.077888668,0.020508313,0.181464832,0.164634162,3.82356298,2.346479649,0.162867414,5.30841843,2.213942376,0.046510888,0.966513434,0.369367675,0.473686292,0.03275054,0,0,0,0,0
351049748,0,0.201683705,0.306656463,0.674993795,0.561960983,0.066854808,0.101651539,0.223749265,0.186280759,0.39362288,0.152067073,0.419632238,0.617175837,0.889265685,0.495642804,0.454310047,0.832542443,0.545689953,1.090979185,1.066076843,1.567936896,2.259181895,0.768993886,0.275986306,0.127123257,0.178949721,2.463612488,1.709817578,0.325977402,3.346793913,1.520482099,1.541219208,3.266082135,1.820389718,0.282390467,0.103320349,0.011248703,0.015594379,0.006138304,0.004037078,0.06038575
351049829,0,-0.036299997,-0.03090409,-0.039056293,-0.148058042,0.088186545,0.075077826,0.094882637,0.359689477,0.182918474,0.025811086,0.138240174,0.505554225,0.835424343,0.652505868,0.79127044,3.79088827,0.20872956,0.824630664,0.755747468,2.763822665,4.567195011,0.662293226,0.162377147,0.431385863,0.387466011,1.683998187,1.019065826,0.766434522,1.075931003,0.851352398,0.698285794,4.21993792,3.295970822,0.380807952,0.148271148,0.020462361,0.023349744,0.0042711,0.005016841,0.056888962
351049879,0,0.005150946,0.006133857,0.018696344,0.009128822,0.06941613,0.08266221,0.251959094,0.123023503,0.515223043,0.156699057,0.010059107,0.794506649,0.907021857,0.391798814,0.3280779,0.488267761,0.6719221,1.194224952,0.01952379,1.5420635,1.760445053,0.014970644,0.0084472,0.658744935,0.094485379,1.498818626,1.312891586,0.329015607,3.62969089,1.190821364,0.077048269,6.947382763,3.001004117,0.219966266,0.110331093,0.032864556,0.042859926,0.022082422,0.018543858,0.267140469
351050095,0,0.000673599,0.001580146,0.006187996,0.002122017,0.002785088,0.006533332,0.025585125,0.008773774,0.671715136,0.072928206,0.002080307,0.582427202,0.877795793,0.206080657,0.255356658,0.342924784,0.744643342,0.807030679,0.003097008,0.867074702,1.306797697,0.002793696,0.000886812,0.243936045,0.125912398,4.027672646,2.672405276,0.087849929,9.186469355,2.345826109,0.002595794,1.095308002,0.257146132,0.353750387,0.012116125,0.015012706,0.016642637,0.011179111,0.004765533,1.711088796
351050144,0,-0.00421399,-0.00920044,-0.014929325,-0.023976109,0.020961745,0.045765957,0.074263276,0.1192649,0.383733664,0,0.017636026,0.548174074,0.712186374,0.32845271,0.616266336,1.605974129,0.383733664,0.532972014,0.045959027,1.428527454,1.855939266,0.045959027,0.008077661,0.242997283,0.07512099,3.982874531,3.065642136,0.150438063,3.542800291,2.183308556,0.020618258,0.832616277,0.383993689,0.431841001,0.040068773,0.062511692,0.062511692,0.023987841,0.010986922,0.52414157
351050181,0,0.012692254,0.042837521,0.254745278,0.0514972,0.022956706,0.077480991,0.460762343,0.093143908,0.157842616,0.67399913,0.077607769,0.625121924,0.966283309,0.808440693,0.168158254,0.202151737,0.831841746,4.807618267,0.49167817,3.960412847,6.121815089,0.093296314,0.022994269,0.162222005,0.101082106,5.399093604,3.492859448,0.239531469,20.0709255,3.375091784,0.243586526,3.03286126,2.537442628,0.108370655,0.013971883,0.000200001,0.001054018,0.000166369,4.92931E-05,0.002147222
351050310,0,0.018721017,0.013323979,0.019621911,0.041512347,0.021740789,0.015473188,0.022787,0.048208446,0.320964249,0,0.033225038,0.901956281,0.994941565,0.673977316,0.679035751,2.1156118,0.320964249,0.992550561,0.10351632,2.810145631,3.09985168,0.10351632,0.046683239,1.030800102,0.130650092,0.789076329,0.715330806,0.946979935,1.048122061,0.711712351,0.101639847,3.043659699,2.061787012,0.503769825,0.044469262,0.00287967,0.00287967,0.000924271,0.001298658,0.059733717
351050412,0,0.040556329,0.047595348,0.072268807,0.13940725,0.111785918,0.131187655,0.199195419,0.384249953,0.325790003,0.015622284,0.081759307,0.553970971,0.747708384,0.421918381,0.658587713,1.929009992,0.341412287,0.640641136,0.250957076,1.700392785,2.295062393,0.239473826,0.069667677,0.402132133,0.165085004,2.118453157,1.56954446,0.359519601,1.781936602,1.173561552,0.202364996,1.850676217,1.044303273,0.465461541,0.121194114,0.008135466,0.008525578,0.002777548,0.002366768,0.021172328
351050562,1,0.000800659,0.000149028,-0.000103021,6.09128E-05,-0.780677427,-0.145308855,0.100450008,-0.059392672,0.942315335,1.504263499,0.000159827,0.000159827,0.1125054,-0.829809935,-1.446578834,-0.591265981,2.446578834,0.573636165,0.000169611,0.000169611,0.119392517,6.53268E-05,0.000858678,0,0.603580919,1164.581081,1.654425034,-4.458185869,-0.128670312,0.186131749,0.00263636,1.855783961,-13.68776943,-0.130878752,-0.456584551,0.018420398,0.047825768,0.045066955,0.242123951,-0.310145962
351050816,0,0.039865066,0.038360641,0.058574367,0.111159631,0.13870855,0.133473977,0.203806648,0.386774507,0.290233093,0.054861982,0.169119445,0.657194425,0.780078454,0.489845361,0.654904925,1.897752165,0.345095075,0.747964082,0.582702142,2.264367645,2.687765363,0.490066238,0.175751959,0.370746229,0.127703286,1.464196954,1.233545255,0.509056081,1.46931568,0.962262076,0.922219437,4.253819027,2.671158916,0.388368543,0.197793554,0.03252258,0.038670236,0.011223382,0.01166354,0.084086669
351050827,0,0.009255871,0.008221504,0.010624674,0.036348155,-0.02326178,-0.020662218,-0.026701846,-0.091349895,0.226187654,0,0.020718028,0.534168796,0.849403603,0.623215949,0.773812346,3.421107795,0.226187654,0.805383828,0.091596634,2.361617828,3.755304892,0.091596634,0.023324611,0.321055048,0.354895235,1.662859216,1.045730795,0.701624204,1.147884897,0.888247505,0.051011315,2.09137642,1.534463871,0.549593412,0.092349538,0.128492044,0.128492044,0.029063314,0.032719837,-1.406592138
351050874,0,-0.037930535,-0.060372618,-0.121710515,-0.119795147,0.04413676,0.070250833,0.141624886,0.139396123,0.485476028,0.018489445,0.018515511,0.543736005,0.835563627,0.350087599,0.496034527,0.984262918,0.503965473,0.705772643,0.038138879,1.12000588,1.72112232,0.036739643,0.011632811,0.328104609,0.183347656,2.92727107,1.904897038,0.219950875,3.20877397,1.591662678,0.025350507,1.14401171,0.479322341,0.556474171,0.09759534,0.019846869,0.02060274,0.010002137,0.006284081,0.142377479
351050923,0,-0.002141398,-0.007351262,-0.028190479,-0.0099445,0.013359782,0.045863143,0.17587511,0.062041868,0.736668024,0.002560893,0.007412726,0.74771622,0.75113866,0.014470636,0.260771083,0.352760933,0.739228917,0.05549172,0.010062505,1.014997523,1.019643361,0.010027646,0.002159303,0.215286206,0.000996945,4.591215249,4.570296129,0.004215248,13.1645199,3.43292611,0.003749327,0.379922957,0.00731919,0.627271688,0.051354391,0.090560142,0.090874958,0.066944676,0.019500762,1.45966176
351050931,0,0.043968234,0.098094264,0.15934076,0.255205041,0.049994124,0.111538178,0.181178566,0.290181141,0.375749962,0.008624357,0.262371945,0.903242548,0.976780968,0.601031006,0.615625681,1.601630627,0.384374319,0.97629294,0.698262066,2.40383936,2.599550411,0.682594887,0.117601485,0.286897783,0.032961708,2.470018474,2.284059429,0.26939671,3.623997257,2.23102578,1.196444933,4.454228671,2.740767508,0.182368783,0.084076349,0.00502907,0.0051445,0.001933046,0.000866438,0.017330797
351050977,0,-0.002073313,-0.004219109,-0.012553211,-0.006355018,0.021459761,0.043669747,0.129931593,0.065777399,0.470208792,0.193693218,0.043946262,0.314529852,0.704861865,0.234653073,0.33609799,0.506246382,0.66390201,0.698168629,0.093461166,0.668915293,1.499040165,0.066193898,0.021595643,0.130781297,0.191813145,6.46984586,2.887033277,0.115310921,6.05466179,2.03495966,0.060414938,0.969005872,0.322588321,0.428483123,0.071027773,0.072478947,0.102335216,0.048118918,0.023646129,1.101882229
351051229,1,-0.027442291,-0.048786404,-0.180360408,-0.066875945,0.018361763,0.032643207,0.120679975,0.044747001,0.729506021,0,0.000768052,0.666933659,0.701653226,-0.027852795,0.270493979,0.370790605,0.729506021,-0.10297011,0.001052838,0.914226394,0.961819651,0.001052838,0.000432028,0.283277412,0.019529713,2.665605057,2.533704212,-0.015667162,6.572352339,1.777781735,0.000861978,0.787459465,-0.031258955,0.609234138,0.10802858,0.103132078,0.103132078,0.075235472,0.042319859,2.304781902
351051265,0,0.01610615,0.011105761,0.016412066,0.034349415,0.041048375,0.028304307,0.041828035,0.087543433,0.323317311,0,0.019743722,0.825249193,0.847850521,0.524533209,0.676682689,2.092936769,0.323317311,0.775153877,0.061066084,2.552443573,2.62234805,0.061066084,0.02863337,1.103273404,0.032777618,0.835548105,0.813274725,0.760705266,1.018993703,0.689535399,0.11185713,4.803457263,2.971718237,0.338435073,0.082453447,0,0,0,0,0
